index,source,place,tags,rating_label,rating_google,review_label,review_count,type_category,keywords,location,formatted_address,region
141,https://www.tripadvisor.com/Attraction_Review-g3400859-d11621476-Reviews-Anjungan_Tukad_Melangit-Tembuku_Bali.html,Anjungan Tukad Melangit,,High,4.2,Exceptional,13,Lookouts,"good for relaxtion with your family especially you can make small party with your relationship,very quiet and nice view...","{'lat': -8.3909085, 'lng': 115.3752198}","J95G+J3Q, Jehem, Tembuku, Bangli Regency, Bali 80614, Indonesia","Tembuku, Bangli"
142,https://www.tripadvisor.com/Attraction_Review-g2646686-d10130303-Reviews-Pura_Puseh-Sukawati_Gianyar_Regency_Bali.html,Pura Puseh,,High,4.5,Good,18,Pura Religious Historic POI Sacred Hindu,"There is so many place to visit on the way to get this tample ,such as waterfall ,coffee plantation , barong dance and...","{'lat': -8.581946199999999, 'lng': 115.2759956}","C79G+37, Jl. Raya Batuan, Batuan, Kec. Sukawati, Kabupaten Gianyar, Bali 80582, Indonesia","Sukawati, Gianyar"
143,https://www.tripadvisor.com/Attraction_Review-g608484-d6949022-Reviews-Desa_Tenganan-Karangasem_Bali.html,Desa Tenganan,,Average,3.5,Good,17,POI  Landmarks,"Everything worth buying was way overpriced. (I already have pre-world War II double Ikat weavings, acquired almost 40...","{'lat': -8.4717387, 'lng': 115.5651478}","Tenganan, Manggis, Karangasem Regency, Bali, Indonesia","Manggis, Karangasem"
144,https://www.tripadvisor.com/Attraction_Review-g1137837-d8389316-Reviews-Jambul_Hill-Besakih_Bali.html,Jambul Hill,,High,4.5,Exceptional,16,POI  Landmarks,"Very nice view to the valley and also the sea, we got lucky whit weather. Nice and clear sky. Also nice terraces .","{'lat': -8.476982699999999, 'lng': 115.4008564}","GCF2+685, Jl. Raya Besakih, Pesaban, Kec. Rendang, Kabupaten Karangasem, Bali 80716, Indonesia","Rendang, Karangasem"
145,https://www.tripadvisor.com/Attraction_Review-g12620460-d15190678-Reviews-Beji_Selati-Bunutin_Bangli_Bali.html,Beji Selati,,High,4.8,Exceptional,7,Religious,Beji Selati is the religious temple where plenty of holy water in high volume from the ground found there. The local community believe it can be the be the purification place for people actually in Hindu religion. There also a natural pool from the river where people can swim.,"{'lat': -8.518969799999999, 'lng': 115.3351311}","F8JP+C36, Jl. Banjar Selat, Bunutin, Kec. Bangli, Kabupaten Bangli, Bali 80614, Indonesia","Bangli, Bangli"
146,https://www.tripadvisor.com/Attraction_Review-g6940266-d13533581-Reviews-My_Swing_Bali-Abiansemal_Bali.html,My Swing Bali,,High,4.4,Exceptional,21,POI  Landmarks,It was an amazing experience!! My daughter also very enjoyed (she is brave) almost all the swings. After this place we...,"{'lat': -8.4931824, 'lng': 115.2404207}","Jalan Dewi Tilotama . Banjar Tegal kuning . Bongkasa Pertiwi No 168, Bongkasa, village, Badung Regency, Bali 80571, Indonesia","Kuta, Badung"
147,https://www.tripadvisor.com/Attraction_Review-g2538506-d15816197-Reviews-Pura_Paluang-Nusa_Penida_Bali.html,Pura Paluang,,High,4.4,Exceptional,5,Pura Religious POI Landmarks Hindu Historic,"This temple not big,but very special,cuz you can see some cars here.but those cars are not the real car,it’s just a...","{'lat': -8.753856299999999, 'lng': 115.4775463}","6FWH+F23, karang dawa, Bunga Mekar, Kec. Nusa Penida, Kabupaten Klungkung, Bali 80771, Indonesia","Nusa Penida, Klungkung"
148,https://www.tripadvisor.com/Attraction_Review-g608484-d7050170-Reviews-Sibetan_Farm-Karangasem_Bali.html,Sibetan Farm,,High,4.9,Exceptional,13,Farms Farms Nature,"If you interesting of culture and friendly balian people, just ask Bagush for stay in his house) People in the Village...","{'lat': -8.4525405, 'lng': 115.5276787}","Br. Pengawan, Sibetan, Kec. Bebandem, Kabupaten Karangasem, Bali 80861, Indonesia","Bebandem, Karangasem"
149,https://www.tripadvisor.com/Attraction_Review-g608486-d3809205-Reviews-Kiadan_Pelaga_Village-Kerobokan_North_Kuta_Bali.html,Kiadan Pelaga Village,,High,4.9,Exceptional,9,Neighborhoods Cultural Village POI Landmarks,Gorgeous add to your to do list and bring your bathers and towel you won't be disappointed. Cafe near by were you can...,"{'lat': -8.3032732, 'lng': 115.2197969}","M6W9+PW8, Pelaga, Petang, Badung Regency, Bali 80353, Indonesia","Petang, Badung"
150,https://www.tripadvisor.com/Attraction_Review-g608484-d12033896-Reviews-Taman_Harmoni_Bali-Karangasem_Bali.html,Taman Harmoni Bali,,High,4.5,Exceptional,17,POI  Landmarks  Lookouts,"amazing place for semi adventure camp, we enjoy every step of location, very natural, fantastic sunset and sunrise...","{'lat': -8.5050869, 'lng': 115.6111952}","Desa Adat Bugbug, Jl. Raya Bukit Asah, Sengkidu, Kec. Karangasem, Kabupaten Karangasem, Bali 80851, Indonesia","Karangasem, Karangasem"
151,https://www.tripadvisor.com/Attraction_Review-g4006903-d1924840-Reviews-Meduwe_Karang_Hindu_Temple-Bukti_Kubutambahan_Buleleng_Regency_Bali.html,Meduwe Karang Hindu Temple,,High,4.6,Exceptional,14,Religious Historic Hindu Temple Sacred Rituals,"... do this everyday , so i imitated him when taken","{'lat': -8.077882599999999, 'lng': 115.1758987}","Kubutambahan, Buleleng Regency, Bali 81172, Indonesia","Kubutambahan, Buleleng"
152,https://www.tripadvisor.com/Attraction_Review-g3365818-d12981323-Reviews-Jatiharum_Luwak_Coffee_Plantation-Penebel_Bali.html,Jatiharum Luwak Coffee Plantation,,High,4.9,Exceptional,18,Farms Luwak Coffe Plantation,The tasting of all the coffee and tea options is really good and fun. All the tasting is free except if you want to try...,"{'lat': -8.235208, 'lng': 115.1383669}","Unnamed Road, Wanagiri, Sukasada, Buleleng Regency, Bali 81161, Indonesia","Sukasada, Buleleng"
153,https://www.tripadvisor.com/Attraction_Review-g608484-d3676430-Reviews-Pesaban_Traditional_Village-Karangasem_Bali.html,Pesaban Traditional Village,,Average,3.5,Good,13,Neighborhoods Traditionals Village POI Landmarks,"The locals are offering their arts  crafts also, but it is low key and an opportunity to see an older way of life....","{'lat': -8.4677395, 'lng': 115.4052328}","Pesaban, Rendang, Karangasem Regency, Bali, Indonesia","Rendang, Karangasem"
154,https://www.tripadvisor.com/Attraction_Review-g297701-d3780996-Reviews-Jakawana-Ubud_Gianyar_Regency_Bali.html,Jakawana,,Low,0,Good,21,Farms Farms Nature,"On first day in Ubud, guided by a driver of the staying villa. There was no entry fee and English spoken guided tour in...","{'lat': -8.5799418, 'lng': 115.1084815}","C4C5+29H, Banjar kebon, Nyitdah, Kec. Kediri, Kabupaten Tabanan, Bali, Indonesia","Kediri, Tabanan"
155,https://www.tripadvisor.com/Attraction_Review-g1953908-d6614720-Reviews-Fish_Market_Kusamba_Klungkung-Klungkung_Bali.html,Fish Market Kusamba  ( Klungkung ),,Average,4,Good,9,POI  Landmarks,"A very interesting, worthwhile visit and a MUST if you enjoy fishing..........or eating !...","{'lat': -8.562294099999999, 'lng': 115.4542625}","CFQ3+4M8, Jalan Pura Segara, Dawan, Kusamba, Kec. Klungkung, Kabupaten Klungkung, Bali 80761, Indonesia","Klungkung, Klungkung"
156,https://www.tripadvisor.com/Attraction_Review-g15016243-d3219824-Reviews-Oka_Agro_Wisata-Bangli_Bangli_Bali.html,Oka Agro Wisata,,High,4.4,Exceptional,25,Farms Farms Nature,"Oh did i mention its free? There is only a charge if you want to try the luwak or take coffee home. The ""luwak coffee...","{'lat': -8.3814393, 'lng': 115.3358849}","J89P+C8H, Manukaya, Tampaksiring, Gianyar Regency, Bali 80661, Indonesia","Tampaksiring, Gianyar"
157,https://www.tripadvisor.com/Attraction_Review-g608481-d12215775-Reviews-Batu_Kursi_Temple-Gerokgak_Buleleng_Regency_Bali.html,Batu Kursi Temple,,High,4.7,Exceptional,6,Religious Historic Hindu Temple POI Landmarks,the temple located at the peak of bukit kursi.Local people believe that this temple is a place to request guidance...,"{'lat': -8.1581462, 'lng': 114.6626015}","Jalan Raya Pemuteran, Pemuteran, Kec. Gerokgak, Kabupaten Buleleng, Bali 81155, Indonesia","Gerokgak, Buleleng"
158,https://www.tripadvisor.com/Attraction_Review-g297696-d19270417-Reviews-Nakula_Sahadewa_Statue-Jimbaran_South_Kuta_Bali.html,Nakula Sahadewa Statue,,High,4.6,Good,6,POI  Landmarks  Monuments  Statues,Another great Bali sculpture in the middle of a Busy Road. Located just down the road from the Samasta Lifestyle...,"{'lat': -8.785495500000001, 'lng': 115.1660014}","6578+RC2, Jl. Uluwatu II, Jimbaran, Kec. Kuta Sel., Kabupaten Badung, Bali 80361, Indonesia","Kuta Selatan, Badung"
159,https://www.tripadvisor.com/Attraction_Review-g297698-d13934082-Reviews-Pulau_Nusa_Dharma-Nusa_Dua_Nusa_Dua_Peninsula_Bali.html,Pulau Nusa Dharma,,High,4.4,Good,4,Scenic Walking Areas,"I am Yoga Efendi, a guide and a traveler from Yogyakarta - Indonesia. This Rock Island has pretty big space and has a...","{'lat': -8.797749999999999, 'lng': 115.2368456}","662P+WP5, Benoa, South Kuta, Badung Regency, Bali, Indonesia","Kuta, Badung"
160,https://www.tripadvisor.com/Attraction_Review-g303952-d10696449-Reviews-Wedang_Sari_Coffee_Plantation-Kintamani_Bangli_Bali.html,Wedang Sari Coffee Plantation,,High,4.6,Good,11,Farms Coffe Plantation,"Luwak coffee, the costliest coffee in the world is cultivated here. Lemongrass, tea, ginger. Galangal, pepper, cocoa...","{'lat': -8.3242821, 'lng': 115.3275016}","M8GH+72J, Br/, Sekaan, Kec. Kintamani, Kabupaten Bangli, Bali 80561, Indonesia","Kintamani, Bangli"
161,https://www.tripadvisor.com/Attraction_Review-g1599559-d13325863-Reviews-Kalibukbuk_Buddhist_Temple-Lovina_Beach_Buleleng_District_Buleleng_Regency_Bali.html,Kalibukbuk Buddhist Temple,,High,4.5,Exceptional,7,Religious Historic Hindu Temple Sacred Rituals,What seemed strange in such a spiritual place was the modern music coming through a speaker in anticipation of the...,"{'lat': -8.163705499999999, 'lng': 115.0316956}","Jl. Raya Anturan, Singaraja, Kecamatan Buleleng, Anturan, Kec. Buleleng, Kabupaten Buleleng, Bali 81151, Indonesia","Buleleng, Buleleng"
162,https://www.tripadvisor.com/Attraction_Review-g12620460-d12812959-Reviews-Pura_Taman_Pecampuhan_Sala-Bunutin_Bangli_Bali.html,Pura Taman Pecampuhan Sala,,High,4.7,Exceptional,3,Pura Religious POI Landmarks Hindu Historic,This was a gem I found on Instagram. After having been to other Holy Spring Temples I was so happy to find this one. I...,"{'lat': -8.4514003, 'lng': 115.3268341}","G8XG+5W7, Abuan, Susut, Bangli Regency, Bali 80661, Indonesia","Susut, Bangli"
163,https://www.tripadvisor.com/Attraction_Review-g1025508-d10112089-Reviews-Tanah_Wuk-Mengwi_Bali.html,Tanah Wuk,,Average,4.1,Good,9,Park Parks Nature,"There is a lookout which a lot of people go to,  but there is a path down to a really cool cave to explore and get some...","{'lat': -8.4745676, 'lng': 115.2057216}","Sangeh, Abiansemal, Badung Regency, Bali 80352, Indonesia","Abiansemal, Badung"
164,https://www.tripadvisor.com/Attraction_Review-g297701-d13167084-Reviews-Pura_Dalem_Puri_Peliatan-Ubud_Gianyar_Regency_Bali.html,Pura Dalem Puri Peliatan,,High,4.6,Exceptional,5,Pura Religious POI Landmarks Hindu Historic,"Beautiful, wonderful, originally, the luxury building quality, an amizing Balinese architexture building style, large area, clean and a peaceful place. Great!, https://ulasantempat.com/bali/pura-dalem-puri-peliatan-ubud-360170","{'lat': -8.509229399999999, 'lng': 115.269252}","F7R9+8P2, Jalan Sukma Kesuma Jalan Raya Ubud Tebesaya, Petulu, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia","Ubud, Gianyar"
165,https://www.tripadvisor.com/Attraction_Review-g294226-d591418-Reviews-Pura_Dasar-Bali.html,Pura Dasar,,High,4.7,Exceptional,3,Pura Architectural Buildings Religious Hindu,"This temple was not on our itenary, but our driver guide brought us here as we were travelling in the vicinity. The temple is located in the village of Gelgel, in the district of Klungkung. Pura Dasar Buana Gelgel was built in honor of the holy teacher Mpu Ghana who had an important role in the development of Hinduism in Bali. When we visited this temple, some prayers were going on . However there were only a few tourist around. The complex temple is built in a beautiful and wide area. The entrance gate or ""Candi Bentar"", is beautiful of the ancient architectural style. At the entrance area, there are huge banyan trees that flank the walkway. Inside the complex are several shrines in the typical 'Pine tree' architecture. Prayers were going on inside, so we decided to avoid going to the prayer area. There were not much tourist, probably not on the tourist map. Its worth a visit if you are in the vicinity. As usual bring a hat, water bottle, sun block and a camera.","{'lat': -8.5559577, 'lng': 115.4080918}","Jl. Waturenggong, Gelgel, Kec. Klungkung, Kabupaten Klungkung, Bali 80716, Indonesia","Klungkung, Klungkung"
166,https://www.tripadvisor.com/Attraction_Review-g1025508-d13196054-Reviews-Pura_Gede_Luhur_Batu_Ngaus-Mengwi_Bali.html,Pura Gede Luhur Batu Ngaus,,High,4.7,Good,6,Pura Religious Historic POI Sacred Hindu,Good Temple,"{'lat': -8.639730900000002, 'lng': 115.0998247}","936X+4W4, Cemagi, Mengwi, Badung Regency, Bali, Indonesia","Mengwi, Badung"
167,https://www.tripadvisor.com/Attraction_Review-g297694-d11615027-Reviews-Campuhan_Windhu_Segara_Temple-Denpasar_Bali.html,Campuhan Windhu Segara Temple,,High,4.7,Good,6,Religious Historic Hindu Temple Sacred Rituals,Locals take ritual baths here (in the river as well as in the sea) and bring offerings. Kids also swim in the river...,"{'lat': -8.6550757, 'lng': 115.2679323}","87V9+X5M, Kesiman, East Denpasar, Denpasar City, Bali, Indonesia","Denpasar Barat, Denpasar"
168,https://www.tripadvisor.com/Attraction_Review-g10351164-d12856639-Reviews-Pura_Luhur_Pakendungan-Tanah_Lot_Bali.html,Pura Luhur Pakendungan,,High,4.7,Exceptional,7,Pura Religious Historic POI Sacred Hindu,This place is beautiful. You can access so many points to get great pics . Does get busy so early morn or sunset is...,"{'lat': -8.6155333, 'lng': 115.0869055}","Beraban, Kediri, Tabanan Regency, Bali, Indonesia","Kediri, Tabanan"
169,https://www.tripadvisor.com/Attraction_Review-g2283829-d14175852-Reviews-One_Bali_Agrowisata-Beraban_Bali.html,One Bali Agrowisata,,Low,0,Good,5,Farm Farms Coffe Nature,"coffee and cocoa plantations. you can also see mongoose or mongoose. they show visitors mongoose dung and how they grill it. compare civet coffee and normal coffee. they give free testers coffee and tea. if you want to try civet coffee, you have to pay IDR 50. 000 for each glass. luwak coffee is too bitter for me. they have a small shop, selling powdered versions of coffee and tea. I love their coconut coffee and bought some for souvenirs at IDR 108.000 for 100gr. a little pricey but fine","{'lat': -8.585932800000002, 'lng': 115.2679881}","Jl. Raya Negara No.202, Batuan, Kec. Sukawati, Kabupaten Gianyar, Bali 80582, Indonesia","Sukawati, Gianyar"
170,https://www.tripadvisor.com/Attraction_Review-g3591831-d7148006-Reviews-Pura_Masceti-Keramas_Blahbatuh_Gianyar_Regency_Bali.html,Pura Masceti,,High,4.6,Exceptional,9,Pura Religious POI Landmarks Hindu Historic,It is an almost massive stone complex for the local religion. During the days before Hari Njepi it is frequently...,"{'lat': -8.5929256, 'lng': 115.346059}","Medahan, Keramas Blabatuh, Medahan, Kec. Gianyar, Kabupaten Gianyar, Bali, Indonesia","Gianyar, Gianyar"
171,https://www.tripadvisor.com/Attraction_Review-g1953908-d7619242-Reviews-Pura_Taman_Sari_Klungkung-Klungkung_Bali.html,Pura Taman Sari Klungkung,,High,4.9,Good,9,Pura Religious Historic POI Sacred Hindu,A very calm and serene temple. Has a lovely beautiful garden as well.... Entrance fee a little on the high side but it...,"{'lat': -8.532344799999999, 'lng': 115.4075989}","FC95+322, Semarapura Kelod Kangin, Klungkung, Klungkung Regency, Bali 80761, Indonesia","Klungkung, Klungkung"
172,https://www.tripadvisor.com/Attraction_Review-g297694-d10157171-Reviews-Pura_Dalem_Sakenan_Serangan-Denpasar_Bali.html,Pura Dalem Sakenan Serangan,,High,4.7,Exceptional,5,Pura Religious POI Landmarks Hindu Historic,,"{'lat': -8.7252417, 'lng': 115.2294259}","76FH+WQ3, Jl. Pulau Serangan, Sesetan, Denpasar Selatan, Kota Denpasar, Bali 80229, Indonesia","Denpasar Selatan, Denpasar"
173,https://www.tripadvisor.com/Attraction_Review-g608496-d9563963-Reviews-Luhur_Srijong_Temple-Tabanan_Bali.html,Luhur Srijong Temple,,High,4.6,Good,5,Religious Historic Hindu Temple Sacred Rituals,Normally not a tourist temple but we were invited to visit. Please be aware of the culture and respect when entering. The priest was very friendly and will tell you what u can do and what not before u enter.,"{'lat': -8.525915399999999, 'lng': 114.9934594}","FXFV+J9P, Antap, Selemadeg, Tabanan Regency, Bali 82162, Indonesia","Selemadeg, Tabanan"
174,https://www.tripadvisor.com/Attraction_Review-g608492-d13957874-Reviews-Pura_Penataran_Er_Jeruk-Payangan_Gianyar_Regency_Bali.html,Pura Penataran Er Jeruk,,High,4.8,Exceptional,11,Pura Religious Historic POI Sacred Hindu,"I prefer this type quiet journey, appreciating the temple  it’s community, away from the crowds at very touristy...","{'lat': -8.414413999999999, 'lng': 115.2422606}","Desa Adat Semaon, Puhu, Kec. Payangan, Kabupaten Gianyar, Bali 80572, Indonesia","Payangan, Gianyar"
175,https://www.tripadvisor.com/Attraction_Review-g12956311-d12921193-Reviews-Tukad_Bangkung_Bridge-Pelaga_Bali.html,Tukad Bangkung Bridge,,High,4.5,Good,5,Bridges,The structures of bridges with high technology as Cantilever. The amazing view around the bridges are interseting.,"{'lat': -8.296568299999999, 'lng': 115.2349376}","Jl. Catur, Pelaga, Kec. Petang, Kabupaten Badung, Bali 80353, Indonesia","Petang, Badung"
176,https://www.tripadvisor.com/Attraction_Review-g15016243-d11920142-Reviews-Pura_Pancoran_Solas_Bangli-Bangli_Bangli_Bali.html,Pura Pancoran Solas Bangli,,High,4.4,Exceptional,5,Pura Religious POI Landmarks Hindu Historic,,"{'lat': -8.5160235, 'lng': 115.3568961}","F9M4+JQ6, Taman Bali, Bangli, Bangli Regency, Bali 80515, Indonesia","Bangli, Bangli"
177,https://www.tripadvisor.com/Attraction_Review-g12791748-d13778613-Reviews-Gunung_Payung_Cultural_Park-Kutuh_Bali.html,Gunung Payung Cultural Park,,High,4.6,Good,3,Park Parks Nature,"Local Grab drivers or taxi drivers know how to find it, it is close to more famous Pandawa beach. Not many tourist are...","{'lat': -8.8374241, 'lng': 115.2015441}","5672+2JM, Jl. Gunung Payung, Kutuh, Kec. Kuta Sel., Kabupaten Badung, Bali, Indonesia","Kuta Selatan, Badung"
178,https://www.tripadvisor.com/Attraction_Review-g608497-d20326828-Reviews-Happy_Swing_Bali-Tegalalang_Gianyar_Regency_Bali.html,Happy Swing Bali,,High,4.8,Exceptional,2,POI  Landmarks,"The staff at Happy Swing Bali were amazing - we had the best experience, nice and quiet and with gorgeous views of the...","{'lat': -8.431464799999999, 'lng': 115.2765651}","Tegallalang, Gianyar Regency, Bali 80561, Indonesia","Tegallalang, Gianyar"
179,https://www.tripadvisor.com/Attraction_Review-g3198469-d14790073-Reviews-Kampung_Kopi_Kemenuh-Kemenuh_Sukawati_Gianyar_Regency_Bali.html,Kampung Kopi Kemenuh,,High,4.2,Exceptional,12,Farms Coffe Plantation,"My family was in Bali just two weeks ago and we did the Pure Ubud tour offered by the travel app, Klook. One of our...","{'lat': -8.556133599999999, 'lng': 115.2838871}","C7VM+GHR, Jl. Ir. Soetami Banjar Medahan, Kemenuh, Kec. Sukawati, Kabupaten Gianyar, Bali 80582, Indonesia","Sukawati, Gianyar"
180,https://www.tripadvisor.com/Attraction_Review-g3932211-d15074806-Reviews-Dewa_Indera_Statue-Peliatan_Ubud_Gianyar_Regency_Bali.html,Dewa Indera Statue,,High,4.7,Exceptional,5,Monuments Statues Mythology,"three main streets in ubud ( jl raya ubud,jl raya andong and jl cok gede rai) meet here,the dewa indere statue also...","{'lat': -8.5091402, 'lng': 115.2712071}","no, Jl. Raya Andong No.3, Peliatan, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia","Ubud, Gianyar"
181,https://www.tripadvisor.com/Attraction_Review-g297695-d12327696-Reviews-Pura_Bukit_Dharma_Durga_Kutri-Gianyar_Gianyar_Regency_Bali.html,Pura Bukit Dharma Durga Kutri,,High,4.7,Good,3,Pura Religious Historic POI Sacred Hindu,,"{'lat': -8.5375601, 'lng': 115.3028906}","F863+X5C, Jl. Raya Buruan, Buruan, Kec. Gianyar, Kabupaten Gianyar, Bali 80581, Indonesia","Gianyar, Gianyar"
182,https://www.tripadvisor.com/Attraction_Review-g1372806-d10157813-Reviews-Makam_Jayaprana-Buleleng_District_Buleleng_Regency_Bali.html,Makam Jayaprana,,High,4.7,Exceptional,4,POI  Landmarks,"the place built to commemorate a man called jayaprana,it is related to a tragic love story,local siad just like Romeo...","{'lat': -8.197944099999999, 'lng': 114.9606868}","RX26+R7F, Kalianget, Seririt, Buleleng Regency, Bali 81152, Indonesia","Seririt, Buleleng"
183,https://www.tripadvisor.com/Attraction_Review-g1025505-d14138085-Reviews-Abian_Kusuma_Sari_Agrowisata-Tampaksiring_Gianyar_Regency_Bali.html,Abian Kusuma Sari Agrowisata,,High,4.9,Exceptional,10,Farms Farms Nature,"We could see the coffee beans, cocoa pods- the chocolate plant, black pepper plant and vanilla plants in the plantation...","{'lat': -8.393802599999999, 'lng': 115.3305715}","J84J+F6G, Jl. Raya Kintamani, Manukaya, Kec. Tampaksiring, Kabupaten Gianyar, Bali 80552, Indonesia","Tampaksiring, Gianyar"
184,https://www.tripadvisor.com/Attraction_Review-g1025505-d16698827-Reviews-Puri_Agung_Tampaksiring-Tampaksiring_Gianyar_Regency_Bali.html,Puri Agung Tampaksiring,,High,4.8,Exceptional,3,Religious,There was only a handful of tourists who had decided to navigate the decent down the 100+ steps and where rewarded for...,"{'lat': -8.429727500000002, 'lng': 115.3077325}","Jl. Dr. Ir. Soekarno, Tampaksiring, Kec. Tampaksiring, Kabupaten Gianyar, Bali 80552, Indonesia","Tampaksiring, Gianyar"
185,https://www.tripadvisor.com/Attraction_Review-g297701-d25306254-Reviews-Toya_Salt-Ubud_Gianyar_Regency_Bali.html,Toya Salt,,High,4.8,Exceptional,3,POI  Landmarks,Great variants of salt. They have for cooking and body salt. Ultimate cooking ingredients from now on,"{'lat': -8.5214524, 'lng': 115.2629539}","Jl. Raya Pengosekan Ubud No.108, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia","Ubud, Gianyar"
186,https://www.tripadvisor.com/Attraction_Review-g6940266-d4817233-Reviews-Pura_Bukit_Sari-Abiansemal_Bali.html,Pura Bukit Sari,,High,4.5,Exceptional,6,Pura Religious POI Landmarks Hindu Historic,It's a good rest-stop on the way to the temples in Bersakih and towards the volcano crater in Gunung Agung area...,"{'lat': -8.343349, 'lng': 115.188334}","M54Q+M88, Jl. Pura Bukit Sari, Baturiti, Kec. Baturiti, Kabupaten Badung, Bali 82191, Indonesia","Baturiti, Tabanan"
187,https://www.tripadvisor.com/Attraction_Review-g1953908-d3675917-Reviews-Puncak_Mundi_Temple-Klungkung_Bali.html,Puncak Mundi Temple,,High,4.7,Exceptional,3,Religious Historic Hindu Temple Sacred Rituals,,"{'lat': -8.7321374, 'lng': 115.5242335}","Unnamed Rd, 80771, Klumpu, Kec. Nusa Penida, Kabupaten Klungkung, Bali 80771, Indonesia","Nusa Penida, Klungkung"
188,https://www.tripadvisor.com/Attraction_Review-g15016243-d8749456-Reviews-Pura_Dalem_Balingkang-Bangli_Bangli_Bali.html,Pura Dalem Balingkang,,High,4.8,Exceptional,4,Pura Religious Historic POI Sacred Hindu,,"{'lat': -8.2040942, 'lng': 115.3700515}","Pinggan, Jl. Raya, Pinggan, Kec. Kintamani, Kabupaten Bangli, Bali 80652, Indonesia","Kintamani, Bangli"
189,https://www.tripadvisor.com/Attraction_Review-g1592983-d18933667-Reviews-Pura_Tirta_Empul_Ulu-Gilimanuk_Bali.html,Pura Tirta Empul Ulu,,High,4.6,Good,2,Pura Religious Historic POI Sacred Hindu,It was a very worth remembering experience wearing this sarong and submerging your body to the holy spring and being...,"{'lat': -8.4156589, 'lng': 115.3153284}","Tampaksiring, Gianyar Regency, Bali 80552, Indonesia","Tampaksiring, Gianyar"
190,https://www.tripadvisor.com/Attraction_Review-g297697-d16499269-Reviews-Baruna_Statue-Kuta_Kuta_District_Bali.html,Baruna Statue,,High,4.6,Good,5,Monuments Statues Mythology,It is bang in the center of the road. It is a beautiful statue of the God Baruna who is worshiped by the Balinese...,"{'lat': -8.7375094, 'lng': 115.1604694}","7576+33, Kuta, Badung Regency, Bali, Indonesia","Kuta, Badung"
191,https://www.tripadvisor.com/Attraction_Review-g2528749-d25214752-Reviews-Lahangan_Sweet-Abang_Karangasem_Bali.html,Lahangan Sweet,,High,4.6,Exceptional,3,POI  Landmarks,The views were amazing. We went in the afternoon. There was no crowd at all.|Better to take a jeep ride to the talk if...,"{'lat': -8.372158899999999, 'lng': 115.6371092}","Banjar Dinas Gulinten, Bunutan, Kec. Abang, Kabupaten Karangasem, Bali 80852, Indonesia","Abang, Karangasem"
192,https://www.tripadvisor.com/Attraction_Review-g608487-d15000629-Reviews-Dalem_Penataran_Desa_Adat_Temple-Legian_Kuta_District_Bali.html,Dalem Penataran Desa Adat Temple,,High,4.5,Exceptional,3,Religious Historic Hindu Temple Sacred Rituals,Right in the guts of Kuta but usually there's no one there. It's a nice reprieve from the chaos of the street  it's...,"{'lat': -8.724587999999999, 'lng': 115.1716229}","75GC+5J9, Jl. Bakung Sari, Kuta, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia","Kuta, Badung"
193,https://www.tripadvisor.com/Attraction_Review-g1600236-d14028090-Reviews-Petirtan_Mumbul-Anturan_Lovina_Beach_Buleleng_District_Buleleng_Regency_Bali.html,Petirtan Mumbul,,High,5,Exceptional,3,POI  Landmarks  Religious,the water is so clean and natural without chemical substance. good to refresh body and get mingle with local,"{'lat': -8.147579, 'lng': 115.0468128}","V22W+XP8, Jl. Raya Anturan, Anturan, Kec. Buleleng, Kabupaten Buleleng, Bali 81119, Indonesia","Buleleng, Buleleng"
194,https://www.tripadvisor.com/Attraction_Review-g2646686-d9563970-Reviews-Erjeruk_Temple-Sukawati_Gianyar_Regency_Bali.html,Erjeruk Temple,,High,4.8,Exceptional,4,Religious Historic Hindu Temple POI Landmarks,,"{'lat': -8.6145082, 'lng': 115.3085732}","98P5+5CW, Jl. Pantai Purnama, Sukawati, Kec. Sukawati, Kabupaten Gianyar, Bali, Indonesia","Sukawati, Gianyar"
195,https://www.tripadvisor.com/Attraction_Review-g608482-d7658299-Reviews-Perancak_Temple-Jembrana_Bali.html,Perancak Temple,,High,4.6,Exceptional,7,Religious Historic Hindu Temple POI Landmarks,It is worth a visit just to see the colorful perahus on the river. The surrounding areas keep one of the most beautiful...,"{'lat': -8.4012146, 'lng': 114.6110724}","Perancak, Jembrana, Jembrana Regency, Bali, Indonesia","Jembrana, Jembrana"
196,https://www.tripadvisor.com/Attraction_Review-g2538506-d14794892-Reviews-Pura_Segara_Kidul-Nusa_Penida_Bali.html,Pura Segara Kidul,,High,4.6,Good,3,Pura Religious POI Landmarks Hindu Historic,,"{'lat': -8.7817774, 'lng': 115.5183935}","6G99+79J, Br. Peguyangan, Batukandik, Kec. Nusa Penida, Kabupaten Klungkung, Bali 80771, Indonesia","Nusa Penida, Klungkung"
